plan,size,riesgo_frac_dd,R,S,rr,K,G,pass_,dias
growth,25,0.4,400.0,15,3.0,1,1000000000.0,0.2693333333333333,4.800742574257426
growth,25,0.4,400.0,15,3.0,2,1000000000.0,0.2833333333333333,2.9176470588235293
growth,25,0.4,400.0,15,3.0,3,1000000000.0,0.2846666666666667,2.8629976580796255
growth,25,0.4,400.0,15,3.0,5,1000000000.0,0.26466666666666666,2.119647355163728
growth,25,0.4,400.0,15,4.0,1,1000000000.0,0.319,3.798328108672936
growth,25,0.4,400.0,15,4.0,2,1000000000.0,0.298,2.562639821029083
growth,25,0.4,400.0,15,4.0,3,1000000000.0,0.31766666666666665,2.230849947534103
growth,25,0.4,400.0,15,4.0,5,1000000000.0,0.289,1.9619377162629759
growth,25,0.4,400.0,20,0.5,1,1000000000.0,0.011,17.818181818181817
growth,25,0.4,400.0,20,0.5,2,1000000000.0,0.017,9.27450980392157
growth,25,0.4,400.0,20,0.5,3,1000000000.0,0.017666666666666667,6.377358490566038
growth,25,0.4,400.0,20,0.5,5,1000000000.0,0.026333333333333334,4.291139240506329
growth,25,0.4,400.0,20,1.0,1,1000000000.0,0.11666666666666667,9.382857142857143
growth,25,0.4,400.0,20,1.0,2,1000000000.0,0.12733333333333333,6.107329842931938
growth,25,0.4,400.0,20,1.0,3,1000000000.0,0.121,4.5013774104683195
growth,25,0.4,400.0,20,1.0,5,1000000000.0,0.143,3.011655011655012
growth,25,0.4,400.0,20,1.5,1,1000000000.0,0.197,6.4754653130287645
growth,25,0.4,400.0,20,1.5,2,1000000000.0,0.21633333333333332,4.574730354391371
growth,25,0.4,400.0,20,1.5,3,1000000000.0,0.21233333333333335,3.0
growth,25,0.4,400.0,20,1.5,5,1000000000.0,0.214,2.4781931464174454
growth,25,0.4,400.0,20,2.0,1,1000000000.0,0.22666666666666666,5.170588235294118
growth,25,0.4,400.0,20,2.0,2,1000000000.0,0.259,3.911196911196911
growth,25,0.4,400.0,20,2.0,3,1000000000.0,0.251,2.681274900398406
growth,25,0.4,400.0,20,2.0,5,1000000000.0,0.25433333333333336,2.1166448230668413
growth,25,0.4,400.0,20,3.0,1,1000000000.0,0.276,3.542270531400966
growth,25,0.4,400.0,20,3.0,2,1000000000.0,0.309,2.331175836030205
growth,25,0.4,400.0,20,3.0,3,1000000000.0,0.30833333333333335,2.0627027027027025
growth,25,0.4,400.0,20,3.0,5,1000000000.0,0.29533333333333334,1.737020316027088
growth,25,0.4,400.0,20,4.0,1,1000000000.0,0.31666666666666665,3.377894736842105
growth,25,0.4,400.0,20,4.0,2,1000000000.0,0.3243333333333333,2.004110996916752
growth,25,0.4,400.0,20,4.0,3,1000000000.0,0.331,1.7462235649546827
growth,25,0.4,400.0,20,4.0,5,1000000000.0,0.30333333333333334,1.6406593406593406
growth,25,0.4,400.0,30,0.5,1,1000000000.0,0.059333333333333335,17.792134831460675
growth,25,0.4,400.0,30,0.5,2,1000000000.0,0.06866666666666667,10.927184466019417
growth,25,0.4,400.0,30,0.5,3,1000000000.0,0.08833333333333333,8.075471698113208
growth,25,0.4,400.0,30,0.5,5,1000000000.0,0.09866666666666667,4.949324324324325
growth,25,0.4,400.0,30,1.0,1,1000000000.0,0.18133333333333335,9.779411764705882
growth,25,0.4,400.0,30,1.0,2,1000000000.0,0.205,6.300813008130081
growth,25,0.4,400.0,30,1.0,3,1000000000.0,0.20966666666666667,4.600953895071542
growth,25,0.4,400.0,30,1.0,5,1000000000.0,0.22066666666666668,3.0317220543806647
growth,25,0.4,400.0,30,1.5,1,1000000000.0,0.214,6.462616822429907
growth,25,0.4,400.0,30,1.5,2,1000000000.0,0.25,4.342666666666666
growth,25,0.4,400.0,30,1.5,3,1000000000.0,0.252,3.113756613756614
growth,25,0.4,400.0,30,1.5,5,1000000000.0,0.265,2.3547169811320754
growth,25,0.4,400.0,30,2.0,1,1000000000.0,0.23966666666666667,5.112656467315716
growth,25,0.4,400.0,30,2.0,2,1000000000.0,0.27266666666666667,3.754278728606357
growth,25,0.4,400.0,30,2.0,3,1000000000.0,0.2976666666666667,2.530795072788354
growth,25,0.4,400.0,30,2.0,5,1000000000.0,0.31233333333333335,2.1088580576307363
growth,25,0.4,400.0,30,3.0,1,1000000000.0,0.26966666666666667,3.3893695920889986
growth,25,0.4,400.0,30,3.0,2,1000000000.0,0.31666666666666665,2.245263157894737
growth,25,0.4,400.0,30,3.0,3,1000000000.0,0.33366666666666667,2.080919080919081
growth,25,0.4,400.0,30,3.0,5,1000000000.0,0.32066666666666666,1.6528066528066527
growth,25,0.4,400.0,30,4.0,1,1000000000.0,0.31666666666666665,3.243157894736842
growth,25,0.4,400.0,30,4.0,2,1000000000.0,0.32966666666666666,1.9797775530839232
growth,25,0.4,400.0,30,4.0,3,1000000000.0,0.3423333333333333,1.673807205452775
growth,25,0.4,400.0,30,4.0,5,1000000000.0,0.331,1.5609264853977844
growth,25,0.4,400.0,45,0.5,1,1000000000.0,0.17,19.27843137254902
growth,25,0.4,400.0,45,0.5,2,1000000000.0,0.17033333333333334,10.900195694716242
growth,25,0.4,400.0,45,0.5,3,1000000000.0,0.178,7.96067415730337
growth,25,0.4,400.0,45,0.5,5,1000000000.0,0.183,5.218579234972678
growth,25,0.4,400.0,45,1.0,1,1000000000.0,0.21866666666666668,10.137195121951219
growth,25,0.4,400.0,45,1.0,2,1000000000.0,0.242,6.15564738292011
growth,25,0.4,400.0,45,1.0,3,1000000000.0,0.25033333333333335,4.418109187749667
growth,25,0.4,400.0,45,1.0,5,1000000000.0,0.269,3.1660470879801736
growth,25,0.4,400.0,45,1.5,1,1000000000.0,0.234,6.403133903133903
growth,25,0.4,400.0,45,1.5,2,1000000000.0,0.26966666666666667,4.236093943139679
growth,25,0.4,400.0,45,1.5,3,1000000000.0,0.29733333333333334,3.109865470852018
growth,25,0.4,400.0,45,1.5,5,1000000000.0,0.31333333333333335,2.379787234042553
growth,25,0.4,400.0,45,2.0,1,1000000000.0,0.25166666666666665,5.104635761589404
growth,25,0.4,400.0,45,2.0,2,1000000000.0,0.30133333333333334,3.6194690265486726
growth,25,0.4,400.0,45,2.0,3,1000000000.0,0.32366666666666666,2.539649845520082
growth,25,0.4,400.0,45,2.0,5,1000000000.0,0.3243333333333333,2.044193216855087
growth,25,0.4,400.0,45,3.0,1,1000000000.0,0.28733333333333333,3.4303944315545243
growth,25,0.4,400.0,45,3.0,2,1000000000.0,0.32133333333333336,2.404564315352697
growth,25,0.4,400.0,45,3.0,3,1000000000.0,0.3323333333333333,2.0732196589769307
growth,25,0.4,400.0,45,3.0,5,1000000000.0,0.3443333333333333,1.7647628267182962
growth,25,0.4,400.0,45,4.0,1,1000000000.0,0.3423333333333333,3.181110029211295
growth,25,0.4,400.0,45,4.0,2,1000000000.0,0.3466666666666667,2.0105769230769233
growth,25,0.4,400.0,45,4.0,3,1000000000.0,0.369,1.7696476964769647
growth,25,0.4,400.0,45,4.0,5,1000000000.0,0.36833333333333335,1.6832579185520362
growth,25,0.4,400.0,60,0.5,1,1000000000.0,0.19233333333333333,18.838821490467936
growth,25,0.4,400.0,60,0.5,2,1000000000.0,0.20833333333333334,11.1328
growth,25,0.4,400.0,60,0.5,3,1000000000.0,0.20733333333333334,7.733118971061093
growth,25,0.4,400.0,60,0.5,5,1000000000.0,0.21366666666666667,5.229329173166927
growth,25,0.4,400.0,60,1.0,1,1000000000.0,0.23733333333333334,9.776685393258427
growth,25,0.4,400.0,60,1.0,2,1000000000.0,0.25,6.102666666666667
growth,25,0.4,400.0,60,1.0,3,1000000000.0,0.26266666666666666,4.526649746192893
growth,25,0.4,400.0,60,1.0,5,1000000000.0,0.284,3.251173708920188
growth,25,0.4,400.0,60,1.5,1,1000000000.0,0.2623333333333333,6.683608640406607
growth,25,0.4,400.0,60,1.5,2,1000000000.0,0.284,4.495305164319249
growth,25,0.4,400.0,60,1.5,3,1000000000.0,0.30366666666666664,3.278814489571899
growth,25,0.4,400.0,60,1.5,5,1000000000.0,0.31666666666666665,2.4526315789473685
growth,25,0.4,400.0,60,2.0,1,1000000000.0,0.29633333333333334,5.3014623172103486
growth,25,0.4,400.0,60,2.0,2,1000000000.0,0.31666666666666665,3.8263157894736843
growth,25,0.4,400.0,60,2.0,3,1000000000.0,0.329,2.728470111448835
growth,25,0.4,400.0,60,2.0,5,1000000000.0,0.33266666666666667,2.349699398797595
growth,25,0.4,400.0,60,3.0,1,1000000000.0,0.3373333333333333,3.8290513833992095
growth,25,0.4,400.0,60,3.0,2,1000000000.0,0.3636666666666667,2.8368469294225482
growth,25,0.4,400.0,60,3.0,3,1000000000.0,0.37766666666666665,2.4271844660194173
growth,25,0.4,400.0,60,3.0,5,1000000000.0,0.373,2.1760500446827526
growth,25,0.4,400.0,60,4.0,1,1000000000.0,0.3606666666666667,3.376155268022181
growth,25,0.4,400.0,60,4.0,2,1000000000.0,0.37,2.463063063063063
growth,25,0.4,400.0,60,4.0,3,1000000000.0,0.377,2.2440318302387268
growth,25,0.4,400.0,60,4.0,5,1000000000.0,0.37233333333333335,2.145926589077887
growth,25,0.6,600.0,10,0.5,1,1000000000.0,0.0,
growth,25,0.6,600.0,10,0.5,2,1000000000.0,0.0,
growth,25,0.6,600.0,10,0.5,3,1000000000.0,0.0,
growth,25,0.6,600.0,10,0.5,5,1000000000.0,0.0,
growth,25,0.6,600.0,10,1.0,1,1000000000.0,0.001,19.333333333333332
growth,25,0.6,600.0,10,1.0,2,1000000000.0,0.001,9.0
growth,25,0.6,600.0,10,1.0,3,1000000000.0,0.002,5.666666666666667
growth,25,0.6,600.0,10,1.0,5,1000000000.0,0.0013333333333333333,5.0
growth,25,0.6,600.0,10,1.5,1,1000000000.0,0.02666666666666667,17.65
growth,25,0.6,600.0,10,1.5,2,1000000000.0,0.023666666666666666,9.67605633802817
growth,25,0.6,600.0,10,1.5,3,1000000000.0,0.025333333333333333,6.881578947368421
growth,25,0.6,600.0,10,1.5,5,1000000000.0,0.03,4.7555555555555555
growth,25,0.6,600.0,10,2.0,1,1000000000.0,0.08333333333333333,12.796
growth,25,0.6,600.0,10,2.0,2,1000000000.0,0.08433333333333333,7.387351778656127
growth,25,0.6,600.0,10,2.0,3,1000000000.0,0.079,6.046413502109704
growth,25,0.6,600.0,10,2.0,5,1000000000.0,0.07566666666666666,4.1982378854625555
growth,25,0.6,600.0,10,3.0,1,1000000000.0,0.19866666666666666,9.437919463087248
growth,25,0.6,600.0,10,3.0,2,1000000000.0,0.18933333333333333,5.568661971830986
growth,25,0.6,600.0,10,3.0,3,1000000000.0,0.17133333333333334,4.538910505836576
growth,25,0.6,600.0,10,3.0,5,1000000000.0,0.15866666666666668,3.161764705882353
growth,25,0.6,600.0,10,4.0,1,1000000000.0,0.2633333333333333,7.248101265822785
growth,25,0.6,600.0,10,4.0,2,1000000000.0,0.23933333333333334,4.0264623955431755
growth,25,0.6,600.0,10,4.0,3,1000000000.0,0.20666666666666667,3.7661290322580645
growth,25,0.6,600.0,10,4.0,5,1000000000.0,0.19533333333333333,2.75938566552901
growth,25,0.6,600.0,15,0.5,1,1000000000.0,0.0006666666666666666,23.0
growth,25,0.6,600.0,15,0.5,2,1000000000.0,0.0013333333333333333,16.25
growth,25,0.6,600.0,15,0.5,3,1000000000.0,0.0023333333333333335,7.428571428571429
growth,25,0.6,600.0,15,0.5,5,1000000000.0,0.0026666666666666666,4.25
growth,25,0.6,600.0,15,1.0,1,1000000000.0,0.05466666666666667,12.439024390243903
growth,25,0.6,600.0,15,1.0,2,1000000000.0,0.074,6.846846846846847
growth,25,0.6,600.0,15,1.0,3,1000000000.0,0.063,5.5661375661375665
growth,25,0.6,600.0,15,1.0,5,1000000000.0,0.06666666666666667,3.755
growth,25,0.6,600.0,15,1.5,1,1000000000.0,0.15266666666666667,9.06113537117904
growth,25,0.6,600.0,15,1.5,2,1000000000.0,0.16433333333333333,5.8154158215010145
growth,25,0.6,600.0,15,1.5,3,1000000000.0,0.14233333333333334,4.2669789227166275
growth,25,0.6,600.0,15,1.5,5,1000000000.0,0.15066666666666667,3.1261061946902653
growth,25,0.6,600.0,15,2.0,1,1000000000.0,0.22166666666666668,7.203007518796992
growth,25,0.6,600.0,15,2.0,2,1000000000.0,0.214,4.5327102803738315
growth,25,0.6,600.0,15,2.0,3,1000000000.0,0.221,3.3227752639517347
growth,25,0.6,600.0,15,2.0,5,1000000000.0,0.20633333333333334,2.6591276252019385
growth,25,0.6,600.0,15,3.0,1,1000000000.0,0.2693333333333333,4.800742574257426
growth,25,0.6,600.0,15,3.0,2,1000000000.0,0.2833333333333333,2.9176470588235293
growth,25,0.6,600.0,15,3.0,3,1000000000.0,0.2846666666666667,2.8629976580796255
growth,25,0.6,600.0,15,3.0,5,1000000000.0,0.26466666666666666,2.119647355163728
growth,25,0.6,600.0,15,4.0,1,1000000000.0,0.319,3.798328108672936
growth,25,0.6,600.0,15,4.0,2,1000000000.0,0.298,2.562639821029083
growth,25,0.6,600.0,15,4.0,3,1000000000.0,0.31766666666666665,2.230849947534103
growth,25,0.6,600.0,15,4.0,5,1000000000.0,0.289,1.9619377162629759
growth,25,0.6,600.0,20,0.5,1,1000000000.0,0.024333333333333332,14.986301369863014
growth,25,0.6,600.0,20,0.5,2,1000000000.0,0.029333333333333333,8.806818181818182
growth,25,0.6,600.0,20,0.5,3,1000000000.0,0.03833333333333333,5.373913043478261
growth,25,0.6,600.0,20,0.5,5,1000000000.0,0.045,4.237037037037037
growth,25,0.6,600.0,20,1.0,1,1000000000.0,0.153,7.65359477124183
growth,25,0.6,600.0,20,1.0,2,1000000000.0,0.178,4.617977528089888
growth,25,0.6,600.0,20,1.0,3,1000000000.0,0.15233333333333332,3.888402625820569
growth,25,0.6,600.0,20,1.0,5,1000000000.0,0.16766666666666666,2.8548707753479126
growth,25,0.6,600.0,20,1.5,1,1000000000.0,0.21833333333333332,5.583206106870229
growth,25,0.6,600.0,20,1.5,2,1000000000.0,0.242,3.9834710743801653
growth,25,0.6,600.0,20,1.5,3,1000000000.0,0.237,2.6765119549929675
growth,25,0.6,600.0,20,1.5,5,1000000000.0,0.241,2.318118948824343
growth,25,0.6,600.0,20,2.0,1,1000000000.0,0.25366666666666665,3.863337713534823
growth,25,0.6,600.0,20,2.0,2,1000000000.0,0.295,2.8135593220338984
growth,25,0.6,600.0,20,2.0,3,1000000000.0,0.27566666666666667,2.343409915356711
growth,25,0.6,600.0,20,2.0,5,1000000000.0,0.2833333333333333,1.8529411764705883
growth,25,0.6,600.0,20,3.0,1,1000000000.0,0.295,3.085875706214689
growth,25,0.6,600.0,20,3.0,2,1000000000.0,0.32966666666666666,2.179979777553084
growth,25,0.6,600.0,20,3.0,3,1000000000.0,0.31533333333333335,1.9186046511627908
growth,25,0.6,600.0,20,3.0,5,1000000000.0,0.31166666666666665,1.7219251336898396
growth,25,0.6,600.0,20,4.0,1,1000000000.0,0.3536666666666667,2.1866163996229973
growth,25,0.6,600.0,20,4.0,2,1000000000.0,0.3353333333333333,1.9383697813121272
growth,25,0.6,600.0,20,4.0,3,1000000000.0,0.33566666666666667,1.6573982125124131
growth,25,0.6,600.0,20,4.0,5,1000000000.0,0.31366666666666665,1.6291179596174283
growth,25,0.6,600.0,30,0.5,1,1000000000.0,0.096,10.07638888888889
growth,25,0.6,600.0,30,0.5,2,1000000000.0,0.119,6.131652661064426
growth,25,0.6,600.0,30,0.5,3,1000000000.0,0.12133333333333333,4.7032967032967035
growth,25,0.6,600.0,30,0.5,5,1000000000.0,0.14466666666666667,3.271889400921659
growth,25,0.6,600.0,30,1.0,1,1000000000.0,0.20933333333333334,5.017515923566879
growth,25,0.6,600.0,30,1.0,2,1000000000.0,0.234,3.4971509971509973
growth,25,0.6,600.0,30,1.0,3,1000000000.0,0.26266666666666666,2.2906091370558377
growth,25,0.6,600.0,30,1.0,5,1000000000.0,0.26,2.18974358974359
growth,25,0.6,600.0,30,1.5,1,1000000000.0,0.25933333333333336,3.2519280205655527
growth,25,0.6,600.0,30,1.5,2,1000000000.0,0.2926666666666667,2.0296127562642368
growth,25,0.6,600.0,30,1.5,3,1000000000.0,0.29833333333333334,1.9508379888268157
growth,25,0.6,600.0,30,1.5,5,1000000000.0,0.29033333333333333,1.6647531572904708
growth,25,0.6,600.0,30,2.0,1,1000000000.0,0.26266666666666666,3.011421319796954
growth,25,0.6,600.0,30,2.0,2,1000000000.0,0.3016666666666667,1.8850828729281768
growth,25,0.6,600.0,30,2.0,3,1000000000.0,0.317,1.6519453207150367
growth,25,0.6,600.0,30,2.0,5,1000000000.0,0.29033333333333333,1.5120551090700345
growth,25,0.6,600.0,30,3.0,1,1000000000.0,0.3343333333333333,1.5892323030907278
growth,25,0.6,600.0,30,3.0,2,1000000000.0,0.33866666666666667,1.5364173228346456
growth,25,0.6,600.0,30,3.0,3,1000000000.0,0.32066666666666666,1.449064449064449
growth,25,0.6,600.0,30,3.0,5,1000000000.0,0.307,1.4451682953311618
growth,25,0.6,600.0,30,4.0,1,1000000000.0,0.33766666666666667,1.5380059230009873
growth,25,0.6,600.0,30,4.0,2,1000000000.0,0.3383333333333333,1.5320197044334976
growth,25,0.6,600.0,30,4.0,3,1000000000.0,0.326,1.49079754601227
growth,25,0.6,600.0,30,4.0,5,1000000000.0,0.311,1.4512325830653805
growth,25,0.6,600.0,45,0.5,1,1000000000.0,0.195,9.91965811965812
growth,25,0.6,600.0,45,0.5,2,1000000000.0,0.20733333333333334,5.432475884244373
growth,25,0.6,600.0,45,0.5,3,1000000000.0,0.229,4.4002911208151385
growth,25,0.6,600.0,45,0.5,5,1000000000.0,0.22466666666666665,3.2566765578635013
growth,25,0.6,600.0,45,1.0,1,1000000000.0,0.23566666666666666,5.033946251768034
growth,25,0.6,600.0,45,1.0,2,1000000000.0,0.27,3.44320987654321
growth,25,0.6,600.0,45,1.0,3,1000000000.0,0.28833333333333333,2.3826589595375722
growth,25,0.6,600.0,45,1.0,5,1000000000.0,0.301,1.7895902547065339
growth,25,0.6,600.0,45,1.5,1,1000000000.0,0.26866666666666666,3.1439205955334986
growth,25,0.6,600.0,45,1.5,2,1000000000.0,0.316,2.1571729957805905
growth,25,0.6,600.0,45,1.5,3,1000000000.0,0.314,1.8333333333333333
growth,25,0.6,600.0,45,1.5,5,1000000000.0,0.332,1.6194779116465863
growth,25,0.6,600.0,45,2.0,1,1000000000.0,0.284,3.01056338028169
growth,25,0.6,600.0,45,2.0,2,1000000000.0,0.33,1.901010101010101
growth,25,0.6,600.0,45,2.0,3,1000000000.0,0.334,1.5688622754491017
growth,25,0.6,600.0,45,2.0,5,1000000000.0,0.328,1.4745934959349594
growth,25,0.6,600.0,45,3.0,1,1000000000.0,0.3396666666666667,1.6427870461236507
growth,25,0.6,600.0,45,3.0,2,1000000000.0,0.351,1.5014245014245013
growth,25,0.6,600.0,45,3.0,3,1000000000.0,0.3446666666666667,1.4274661508704063
growth,25,0.6,600.0,45,3.0,5,1000000000.0,0.335,1.43681592039801
growth,25,0.6,600.0,45,4.0,1,1000000000.0,0.346,1.6078998073217727
growth,25,0.6,600.0,45,4.0,2,1000000000.0,0.3476666666666667,1.5129434324065196
growth,25,0.6,600.0,45,4.0,3,1000000000.0,0.34833333333333333,1.490909090909091
growth,25,0.6,600.0,45,4.0,5,1000000000.0,0.337,1.4500494559841741
growth,25,0.6,600.0,60,0.5,1,1000000000.0,0.20833333333333334,11.5792
growth,25,0.6,600.0,60,0.5,2,1000000000.0,0.22133333333333333,6.867469879518072
growth,25,0.6,600.0,60,0.5,3,1000000000.0,0.22633333333333333,5.410898379970545
growth,25,0.6,600.0,60,0.5,5,1000000000.0,0.22933333333333333,3.5406976744186047
growth,25,0.6,600.0,60,1.0,1,1000000000.0,0.255,6.218300653594771
growth,25,0.6,600.0,60,1.0,2,1000000000.0,0.2816666666666667,3.8295857988165682
growth,25,0.6,600.0,60,1.0,3,1000000000.0,0.2876666666666667,3.1436848203939745
growth,25,0.6,600.0,60,1.0,5,1000000000.0,0.30966666666666665,2.339074273412271
growth,25,0.6,600.0,60,1.5,1,1000000000.0,0.2826666666666667,4.163915094339623
growth,25,0.6,600.0,60,1.5,2,1000000000.0,0.312,3.0576923076923075
growth,25,0.6,600.0,60,1.5,3,1000000000.0,0.31933333333333336,2.2035490605427976
growth,25,0.6,600.0,60,1.5,5,1000000000.0,0.332,1.8413654618473896
growth,25,0.6,600.0,60,2.0,1,1000000000.0,0.31766666666666665,3.3043022035676812
growth,25,0.6,600.0,60,2.0,2,1000000000.0,0.33366666666666667,2.3026973026973026
growth,25,0.6,600.0,60,2.0,3,1000000000.0,0.347,2.062439961575408
growth,25,0.6,600.0,60,2.0,5,1000000000.0,0.35133333333333333,1.77988614800759
growth,25,0.6,600.0,60,3.0,1,1000000000.0,0.36333333333333334,2.652293577981651
growth,25,0.6,600.0,60,3.0,2,1000000000.0,0.37733333333333335,1.8180212014134276
growth,25,0.6,600.0,60,3.0,3,1000000000.0,0.385,1.7454545454545454
growth,25,0.6,600.0,60,3.0,5,1000000000.0,0.379,1.7018469656992083
growth,25,0.6,600.0,60,4.0,1,1000000000.0,0.388,1.9063573883161513
growth,25,0.6,600.0,60,4.0,2,1000000000.0,0.38366666666666666,1.6759339704604692
growth,25,0.6,600.0,60,4.0,3,1000000000.0,0.38366666666666666,1.6568201563857514
growth,25,0.6,600.0,60,4.0,5,1000000000.0,0.38033333333333336,1.659070990359334
growth,25,0.8,800.0,10,0.5,1,1000000000.0,0.0,
growth,25,0.8,800.0,10,0.5,2,1000000000.0,0.0,
growth,25,0.8,800.0,10,0.5,3,1000000000.0,0.0,
growth,25,0.8,800.0,10,0.5,5,1000000000.0,0.0,
growth,25,0.8,800.0,10,1.0,1,1000000000.0,0.001,19.333333333333332
growth,25,0.8,800.0,10,1.0,2,1000000000.0,0.001,9.0
growth,25,0.8,800.0,10,1.0,3,1000000000.0,0.002,5.666666666666667
growth,25,0.8,800.0,10,1.0,5,1000000000.0,0.0013333333333333333,5.0
growth,25,0.8,800.0,10,1.5,1,1000000000.0,0.02666666666666667,17.65
growth,25,0.8,800.0,10,1.5,2,1000000000.0,0.023666666666666666,9.67605633802817
growth,25,0.8,800.0,10,1.5,3,1000000000.0,0.025333333333333333,6.881578947368421
growth,25,0.8,800.0,10,1.5,5,1000000000.0,0.03,4.7555555555555555
growth,25,0.8,800.0,10,2.0,1,1000000000.0,0.08333333333333333,12.796
growth,25,0.8,800.0,10,2.0,2,1000000000.0,0.08433333333333333,7.387351778656127
growth,25,0.8,800.0,10,2.0,3,1000000000.0,0.079,6.046413502109704
growth,25,0.8,800.0,10,2.0,5,1000000000.0,0.07566666666666666,4.1982378854625555
growth,25,0.8,800.0,10,3.0,1,1000000000.0,0.19866666666666666,9.437919463087248
growth,25,0.8,800.0,10,3.0,2,1000000000.0,0.18933333333333333,5.568661971830986
growth,25,0.8,800.0,10,3.0,3,1000000000.0,0.17133333333333334,4.538910505836576
growth,25,0.8,800.0,10,3.0,5,1000000000.0,0.15866666666666668,3.161764705882353
growth,25,0.8,800.0,10,4.0,1,1000000000.0,0.2633333333333333,7.248101265822785
growth,25,0.8,800.0,10,4.0,2,1000000000.0,0.23933333333333334,4.0264623955431755
growth,25,0.8,800.0,10,4.0,3,1000000000.0,0.20666666666666667,3.7661290322580645
growth,25,0.8,800.0,10,4.0,5,1000000000.0,0.19533333333333333,2.75938566552901
growth,25,0.8,800.0,15,0.5,1,1000000000.0,0.0006666666666666666,23.0
growth,25,0.8,800.0,15,0.5,2,1000000000.0,0.0013333333333333333,16.25
growth,25,0.8,800.0,15,0.5,3,1000000000.0,0.0023333333333333335,7.428571428571429
growth,25,0.8,800.0,15,0.5,5,1000000000.0,0.0026666666666666666,4.25
growth,25,0.8,800.0,15,1.0,1,1000000000.0,0.05466666666666667,12.439024390243903
growth,25,0.8,800.0,15,1.0,2,1000000000.0,0.074,6.846846846846847
growth,25,0.8,800.0,15,1.0,3,1000000000.0,0.063,5.5661375661375665
growth,25,0.8,800.0,15,1.0,5,1000000000.0,0.06666666666666667,3.755
growth,25,0.8,800.0,15,1.5,1,1000000000.0,0.15266666666666667,9.06113537117904
growth,25,0.8,800.0,15,1.5,2,1000000000.0,0.16433333333333333,5.8154158215010145
